time,mesh,ex_volume
2024-03-02 00:40:00,503313854,191
2024-03-02 00:40:00,503313861,253
2024-03-02 00:40:00,503313862,145
2024-03-02 00:40:00,503313863,218
2024-03-02 00:40:00,503313864,89
2024-03-02 00:40:00,503313871,300
2024-03-02 00:40:00,503313872,175
2024-03-02 00:40:00,503313873,207
2024-03-02 00:40:00,503313874,975
2024-03-02 00:40:00,503313881,884
2024-03-02 00:40:00,503313882,375
2024-03-02 00:40:00,503313883,773
2024-03-02 00:40:00,503313884,2129
2024-03-02 00:40:00,503313891,1135
2024-03-02 00:40:00,503313892,1648
2024-03-02 00:40:00,503313893,1305
2024-03-02 00:40:00,503313894,1166
2024-03-02 00:40:00,503313901,1125
2024-03-02 00:40:00,503313902,936
2024-03-02 00:40:00,503313903,1206
2024-03-02 00:40:00,503313904,1004
2024-03-02 00:40:00,503313911,815
2024-03-02 00:40:00,503313912,1518
2024-03-02 00:40:00,503313913,1321
2024-03-02 00:40:00,503313914,605
2024-03-02 00:40:00,503313921,379
2024-03-02 00:40:00,503313922,284
2024-03-02 00:40:00,503313923,509
2024-03-02 00:40:00,503313924,182
2024-03-02 00:40:00,503313931,412
2024-03-02 00:40:00,503313932,553
2024-03-02 00:40:00,503313933,624
2024-03-02 00:40:00,503313934,467
2024-03-02 00:40:00,503313941,282
2024-03-02 00:40:00,503313942,249
2024-03-02 00:40:00,503313943,204
2024-03-02 00:40:00,503313944,764
2024-03-02 00:40:00,503313951,1629
2024-03-02 00:40:00,503313952,730
2024-03-02 00:40:00,503313953,1309
2024-03-02 00:40:00,503313954,169
2024-03-02 00:40:00,503313961,154
2024-03-02 00:40:00,503313962,455
2024-03-02 00:40:00,503313963,93
2024-03-02 00:40:00,503313964,80
2024-03-02 00:40:00,503313971,571
2024-03-02 00:40:00,503313972,177
2024-03-02 00:40:00,503313973,474
2024-03-02 00:40:00,503313974,236
2024-03-02 00:40:00,503313981,391
2024-03-02 00:40:00,503313982,423
2024-03-02 00:40:00,503313983,90
2024-03-02 00:40:00,503313984,669
2024-03-02 00:40:00,503313991,445
2024-03-02 00:40:00,503313992,88
2024-03-02 00:40:00,503313993,237
2024-03-02 00:40:00,503313994,1119
2024-03-02 00:40:00,503314001,488
2024-03-02 00:40:00,503314002,243
2024-03-02 00:40:00,503314003,359
2024-03-02 00:40:00,503314004,577
2024-03-02 00:40:00,503314011,693
2024-03-02 00:40:00,503314012,606
2024-03-02 00:40:00,503314013,348
2024-03-02 00:40:00,503314014,277
2024-03-02 00:40:00,503314021,81
2024-03-02 00:40:00,503314022,954
2024-03-02 00:40:00,503314023,966
2024-03-02 00:40:00,503314024,702
2024-03-02 00:40:00,503314031,541
2024-03-02 00:40:00,503314032,862
2024-03-02 00:40:00,503314033,829
2024-03-02 00:40:00,503314034,352
2024-03-02 00:40:00,503314041,547
2024-03-02 00:40:00,503314042,152
2024-03-02 00:40:00,503314043,961
2024-03-02 00:40:00,503314044,408
2024-03-02 00:40:00,503314051,490
2024-03-02 00:40:00,503314052,291
2024-03-02 00:40:00,503314053,854
2024-03-02 00:40:00,503314054,81
2024-03-02 00:40:00,503314061,108
2024-03-02 00:40:00,503314062,294
2024-03-02 00:40:00,503314063,304
2024-03-02 00:40:00,503314064,139
2024-03-02 00:40:00,503314071,253
2024-03-02 00:40:00,503314072,520
2024-03-02 00:40:00,503314073,193
2024-03-02 00:40:00,503314074,163
2024-03-02 00:40:00,503314081,97
2024-03-02 00:40:00,503314082,102
2024-03-02 00:40:00,503314083,475
2024-03-02 00:40:00,503314084,156
2024-03-02 00:40:00,503314091,166
2024-03-02 00:40:00,503314092,500
2024-03-02 00:40:00,503314093,223
2024-03-02 00:40:00,503314094,210
2024-03-02 00:40:00,503314101,487
2024-03-02 00:40:00,503314102,177
2024-03-02 00:40:00,503314103,210
2024-03-02 00:40:00,503314104,452
2024-03-02 00:40:00,503314111,143
2024-03-02 00:40:00,503314112,357
2024-03-02 00:40:00,503314113,402
2024-03-02 00:40:00,503314114,223
2024-03-02 00:40:00,503314121,393
2024-03-02 00:40:00,503314122,501
2024-03-02 00:40:00,503314123,498
2024-03-02 00:40:00,503314124,751
2024-03-02 00:40:00,503314131,178
2024-03-02 00:40:00,503314132,856
2024-03-02 00:40:00,503314133,520
2024-03-02 00:40:00,503314134,104
2024-03-02 00:40:00,503314141,188
2024-03-02 00:40:00,503314142,288
2024-03-02 00:40:00,503314143,373
2024-03-02 00:40:00,503314144,357
2024-03-02 00:40:00,503314151,662
2024-03-02 00:40:00,503314152,1320
2024-03-02 00:40:00,503314153,1456
2024-03-02 00:40:00,503314154,488
2024-03-02 00:40:00,503314161,638
2024-03-02 00:40:00,503314162,357
2024-03-02 00:40:00,503314163,369
2024-03-02 00:40:00,503314164,458
2024-03-02 00:40:00,503314171,184
2024-03-02 00:40:00,503314172,696
2024-03-02 00:40:00,503314173,514
2024-03-02 00:40:00,503314174,85
2024-03-02 00:40:00,503314181,720
2024-03-02 00:40:00,503314182,103
2024-03-02 00:40:00,503314183,134
2024-03-02 00:40:00,503314184,891
2024-03-02 00:40:00,503314191,510
2024-03-02 00:40:00,503314192,356
2024-03-02 00:40:00,503314193,784
2024-03-02 00:40:00,503314194,437
2024-03-02 00:40:00,503314201,343
2024-03-02 00:40:00,503314202,1493
2024-03-02 00:40:00,503314203,1727
2024-03-02 00:40:00,503314204,560
2024-03-02 00:40:00,503314211,610
2024-03-02 00:40:00,503314212,1378
2024-03-02 00:40:00,503314213,664
2024-03-02 00:40:00,503314214,522
2024-03-02 00:40:00,503314221,575
2024-03-02 00:40:00,503314222,923
2024-03-02 00:40:00,503314223,316
2024-03-02 00:40:00,503314224,193
2024-03-02 00:40:00,503314231,286
2024-03-02 00:40:00,503314232,171
2024-03-02 00:40:00,503314234,105
2024-03-02 00:40:00,503314241,110
2024-03-02 00:40:00,503314242,253
2024-03-02 00:40:00,503314243,486
2024-03-02 00:40:00,503314244,1406
2024-03-02 00:40:00,503314251,1782
2024-03-02 00:40:00,503314252,1780
2024-03-02 00:40:00,503314253,1723
2024-03-02 00:40:00,503314254,496
2024-03-02 00:40:00,503314261,553
2024-03-02 00:40:00,503314262,178
2024-03-02 00:40:00,503314263,1066
2024-03-02 00:40:00,503314264,513
2024-03-02 00:40:00,503314271,178
2024-03-02 00:40:00,503314272,335
2024-03-02 00:40:00,503314273,504
2024-03-02 00:40:00,503314274,470
2024-03-02 00:40:00,503314281,132
2024-03-02 00:40:00,503314282,750
2024-03-02 00:40:00,503314283,618
2024-03-02 00:40:00,503314284,462
2024-03-02 00:40:00,503314291,427
2024-03-02 00:40:00,503314292,1687
2024-03-02 00:40:00,503314293,1897
2024-03-02 00:40:00,503314294,767
2024-03-02 00:40:00,503314301,1099
2024-03-02 00:40:00,503314302,969
2024-03-02 00:40:00,503314303,1183
2024-03-02 00:40:00,503314304,639
2024-03-02 00:40:00,503314311,958
2024-03-02 00:40:00,503314312,894
2024-03-02 00:40:00,503314313,739
2024-03-02 00:40:00,503314314,1018
2024-03-02 00:40:00,503314321,328
2024-03-02 00:40:00,503314322,343
2024-03-02 00:40:00,503314323,290
2024-03-02 00:40:00,503314324,130
2024-03-02 00:40:00,503314331,122
2024-03-02 00:40:00,503314332,230
2024-03-02 00:40:00,503314333,381
2024-03-02 00:40:00,503314334,192
2024-03-02 00:40:00,503314341,171
2024-03-02 00:40:00,503314342,533
2024-03-02 00:40:00,503314343,280
2024-03-02 00:40:00,503314344,748
2024-03-02 00:40:00,503314351,1035
2024-03-02 00:40:00,503314352,262
2024-03-02 00:40:00,503314353,999
2024-03-02 00:40:00,503314354,1669
2024-03-02 00:40:00,503314361,922
2024-03-02 00:40:00,503314362,1067
2024-03-02 00:40:00,503314363,722
2024-03-02 00:40:00,503314364,952
2024-03-02 00:40:00,503314371,695
2024-03-02 00:40:00,503314372,1108
2024-03-02 00:40:00,503314373,883
2024-03-02 00:40:00,503314374,89
2024-03-02 00:40:00,503314381,674
2024-03-02 00:40:00,503314382,340
2024-03-02 00:40:00,503314383,969
2024-03-02 00:40:00,503314384,387
2024-03-02 00:40:00,503314391,80
2024-03-02 00:40:00,503314392,125
2024-03-02 00:40:00,503314393,94
2024-03-02 00:40:00,503314394,118
2024-03-02 00:40:00,503314401,481
2024-03-02 00:40:00,503314402,113
2024-03-02 00:40:00,503314403,289
2024-03-02 00:40:00,503314404,799
2024-03-02 00:40:00,503314411,1262
2024-03-02 00:40:00,503314412,562
2024-03-02 00:40:00,503314413,1242
2024-03-02 00:40:00,503314414,1501
2024-03-02 00:40:00,503314421,1217
2024-03-02 00:40:00,503314422,1081
2024-03-02 00:40:00,503314423,545
2024-03-02 00:40:00,503314424,980
2024-03-02 00:40:00,503314431,894
2024-03-02 00:40:00,503314432,990
2024-03-02 00:40:00,503314433,1246
2024-03-02 00:40:00,503314434,1781
2024-03-02 00:40:00,503314441,1213
2024-03-02 00:40:00,503314442,1259
2024-03-02 00:40:00,503314443,1064
2024-03-02 00:40:00,503314444,1605
2024-03-02 00:40:00,503314451,702
2024-03-02 00:40:00,503314452,690
2024-03-02 00:40:00,503314453,1013
2024-03-02 00:40:00,503314454,1064
2024-03-02 00:40:00,503314461,339
2024-03-02 00:40:00,503314462,763
2024-03-02 00:40:00,503314463,475
2024-03-02 00:40:00,503314464,846
2024-03-02 00:40:00,503314471,530
2024-03-02 00:40:00,503314472,258
2024-03-02 00:40:00,503314473,184
2024-03-02 00:40:00,503314474,435
2024-03-02 00:40:00,503314481,569
2024-03-02 00:40:00,503314482,499
2024-03-02 00:40:00,503314483,189
2024-03-02 00:40:00,503314484,58
2024-03-02 00:40:00,503314491,69
2024-03-02 00:40:00,503314492,74
2024-03-02 00:40:00,503314493,89
2024-03-02 00:40:00,503314494,737
2024-03-02 00:40:00,503314501,1028
2024-03-02 00:40:00,503314502,564
2024-03-02 00:40:00,503314503,404
2024-03-02 00:40:00,503314504,284
2024-03-02 00:40:00,503314511,1480
2024-03-02 00:40:00,503314512,299
2024-03-02 00:40:00,503314513,431
2024-03-02 00:40:00,503314514,1027
2024-03-02 00:40:00,503314521,1066
2024-03-02 00:40:00,503314522,817
2024-03-02 00:40:00,503314523,1561
2024-03-02 00:40:00,503314524,925
2024-03-02 00:40:00,503314531,1185
2024-03-02 00:40:00,503314532,727
2024-03-02 00:40:00,503314533,327
2024-03-02 00:40:00,503314534,799
2024-03-02 00:40:00,503314541,1041
2024-03-02 00:40:00,503314542,876
2024-03-02 00:40:00,503314543,723
2024-03-02 00:40:00,503314544,1088
2024-03-02 00:40:00,503314551,729
2024-03-02 00:40:00,503314552,614
2024-03-02 00:40:00,503314553,1273
2024-03-02 00:40:00,503314554,515
2024-03-02 00:40:00,503314561,1079
2024-03-02 00:40:00,503314562,1196
2024-03-02 00:40:00,503314563,410
2024-03-02 00:40:00,503314564,866
2024-03-02 00:40:00,503314571,134
2024-03-02 00:40:00,503314572,763
2024-03-02 00:40:00,503314573,95
2024-03-02 00:40:00,503314574,262
2024-03-02 00:40:00,503314581,597
2024-03-02 00:40:00,503314582,98
2024-03-02 00:40:00,503314583,367
2024-03-02 00:40:00,503314584,101
2024-03-02 00:40:00,503314591,121
2024-03-02 00:40:00,503314592,288
2024-03-02 00:40:00,503314593,295
2024-03-02 00:40:00,503314594,436
2024-03-02 00:40:00,503314601,567
2024-03-02 00:40:00,503314602,1204
2024-03-02 00:40:00,503314603,711
2024-03-02 00:40:00,503314604,322
2024-03-02 00:40:00,503314611,327
2024-03-02 00:40:00,503314612,448
2024-03-02 00:40:00,503314613,135
2024-03-02 00:40:00,503314614,1131
2024-03-02 00:40:00,503314621,785
2024-03-02 00:40:00,503314622,746
2024-03-02 00:40:00,503314623,348
2024-03-02 00:40:00,503314624,113
2024-03-02 00:40:00,503314631,219
2024-03-02 00:40:00,503314632,127
2024-03-02 00:40:00,503314633,224
2024-03-02 00:40:00,503314634,1856
2024-03-02 00:40:00,503314641,844
2024-03-02 00:40:00,503314642,106
2024-03-02 00:40:00,503314643,542
2024-03-02 00:40:00,503314644,350
2024-03-02 00:40:00,503314651,219
2024-03-02 00:40:00,503314652,135
2024-03-02 00:40:00,503314653,179
2024-03-02 00:40:00,503314654,1174
2024-03-02 00:40:00,503314661,694
2024-03-02 00:40:00,503314662,1668
2024-03-02 00:40:00,503314663,1862
2024-03-02 00:40:00,503314664,129
2024-03-02 00:40:00,503314671,824
2024-03-02 00:40:00,503314672,209
2024-03-02 00:40:00,503314673,730
2024-03-02 00:40:00,503314674,144
2024-03-02 00:40:00,503314681,530
2024-03-02 00:40:00,503314682,207
2024-03-02 00:40:00,503314683,602
2024-03-02 00:40:00,503314684,621
2024-03-02 00:40:00,503314691,621
2024-03-02 00:40:00,503314692,1014
2024-03-02 00:40:00,503314693,1733
2024-03-02 00:40:00,503314694,789
2024-03-02 00:40:00,503314701,851
2024-03-02 00:40:00,503314702,1079
2024-03-02 00:40:00,503314703,852
2024-03-02 00:40:00,503314704,582
2024-03-02 00:40:00,503314711,347
2024-03-02 00:40:00,503314712,530
2024-03-02 00:40:00,503314713,335
2024-03-02 00:40:00,503314714,777
2024-03-02 00:40:00,503314721,984
2024-03-02 00:40:00,503314722,725
2024-03-02 00:40:00,503314723,171
2024-03-02 00:40:00,503314724,212
2024-03-02 00:40:00,503314731,270
2024-03-02 00:40:00,503314732,367
2024-03-02 00:40:00,503314733,278
2024-03-02 00:40:00,503314734,720
2024-03-02 00:40:00,503314741,105
2024-03-02 00:40:00,503314742,551
2024-03-02 00:40:00,503314743,368
2024-03-02 00:40:00,503314744,137
2024-03-02 00:40:00,503314751,154
2024-03-02 00:40:00,503314752,75
2024-03-02 00:40:00,503314753,927
2024-03-02 00:40:00,503314754,822
2024-03-02 00:40:00,503314761,590
2024-03-02 00:40:00,503314762,1025
2024-03-02 00:40:00,503314763,356
2024-03-02 00:40:00,503314764,444
2024-03-02 00:40:00,503314771,428
2024-03-02 00:40:00,503314772,539
2024-03-02 00:40:00,503314773,357
2024-03-02 00:40:00,503314774,387
2024-03-02 00:40:00,503314781,519
2024-03-02 00:40:00,503314782,599
2024-03-02 00:40:00,503314783,1033
2024-03-02 00:40:00,503314784,1072
2024-03-02 00:40:00,503314791,1153
2024-03-02 00:40:00,503314792,660
2024-03-02 00:40:00,503314793,985
2024-03-02 00:40:00,503314794,1483
2024-03-02 00:40:00,503314801,919
2024-03-02 00:40:00,503314802,1503
2024-03-02 00:40:00,503314803,1232
2024-03-02 00:40:00,503314804,629
2024-03-02 00:40:00,503314811,81
2024-03-02 00:40:00,503314812,558
2024-03-02 00:40:00,503314813,99
2024-03-02 00:40:00,503314814,149
2024-03-02 00:40:00,503314821,232
2024-03-02 00:40:00,503314822,178
2024-03-02 00:40:00,503314823,269
2024-03-02 00:40:00,503314824,1306
2024-03-02 00:40:00,503314831,420
2024-03-02 00:40:00,503314832,291
2024-03-02 00:40:00,503314833,91
2024-03-02 00:40:00,503314834,198
2024-03-02 00:40:00,503314841,99
2024-03-02 00:40:00,503314842,101
2024-03-02 00:40:00,503314843,589
2024-03-02 00:40:00,503314844,87
2024-03-02 00:40:00,503314851,101
2024-03-02 00:40:00,503314852,340
2024-03-02 00:40:00,503314853,111
2024-03-02 00:40:00,503314854,921
2024-03-02 00:40:00,503314861,945
2024-03-02 00:40:00,503314862,274
2024-03-02 00:40:00,503314863,1180
2024-03-02 00:40:00,503314864,1054
2024-03-02 00:40:00,503314871,1197
2024-03-02 00:40:00,503314872,1360
2024-03-02 00:40:00,503314873,1025
2024-03-02 00:40:00,503314874,1031
2024-03-02 00:40:00,503314881,1305
2024-03-02 00:40:00,503314882,920
2024-03-02 00:40:00,503314883,644
2024-03-02 00:40:00,503314884,1163
2024-03-02 00:40:00,503314891,864
2024-03-02 00:40:00,503314892,754
2024-03-02 00:40:00,503314893,140
2024-03-02 00:40:00,503314894,954
2024-03-02 00:40:00,503314901,1270
2024-03-02 00:40:00,503314902,203
2024-03-02 00:40:00,503314903,274
2024-03-02 00:40:00,503314904,657
2024-03-02 00:40:00,503314911,1143
2024-03-02 00:40:00,503314912,112
2024-03-02 00:40:00,503314913,236
2024-03-02 00:40:00,503314914,434
2024-03-02 00:40:00,503314921,384
2024-03-02 00:40:00,503314922,343
2024-03-02 00:40:00,503314923,852
2024-03-02 00:40:00,503314924,309
2024-03-02 00:40:00,503314931,1315
2024-03-02 00:40:00,503314932,138
2024-03-02 00:40:00,503314933,430
2024-03-02 00:40:00,503314934,148
2024-03-02 00:40:00,503314941,192
2024-03-02 00:40:00,503314942,166
2024-03-02 00:40:00,503314943,125
2024-03-02 00:40:00,503314944,164
2024-03-02 00:40:00,503314951,320
2024-03-02 00:40:00,503314952,175
2024-03-02 00:40:00,503314953,287
2024-03-02 00:40:00,503314954,128
2024-03-02 00:40:00,503314961,120
2024-03-02 00:40:00,503314962,1542
2024-03-02 00:40:00,503314963,747
2024-03-02 00:40:00,503314964,675
2024-03-02 00:40:00,503314971,572
2024-03-02 00:40:00,503314972,847
2024-03-02 00:40:00,503314973,116
2024-03-02 00:40:00,503314974,156
2024-03-02 00:40:00,503314981,618
2024-03-02 00:40:00,503314982,457
2024-03-02 00:40:00,503314983,182
2024-03-02 00:40:00,503314984,1332
2024-03-02 00:40:00,503314991,310
2024-03-02 00:40:00,503314992,251
2024-03-02 00:40:00,503314993,175
2024-03-02 00:40:00,503314994,135
2024-03-02 00:40:00,503315001,137
2024-03-02 00:40:00,503315002,186
2024-03-02 00:40:00,503315003,95
2024-03-02 00:40:00,503315004,126
2024-03-02 00:40:00,503315011,437
2024-03-02 00:40:00,503315012,174
2024-03-02 00:40:00,503315013,557
2024-03-02 00:40:00,503315014,402
2024-03-02 00:40:00,503315021,470
2024-03-02 00:40:00,503315022,139
2024-03-02 00:40:00,503315023,346
2024-03-02 00:40:00,503315024,831
2024-03-02 00:40:00,503315031,495
2024-03-02 00:40:00,503315032,895
2024-03-02 00:40:00,503315033,1112
2024-03-02 00:40:00,503315034,477
2024-03-02 00:40:00,503315041,92
2024-03-02 00:40:00,503315042,1298
2024-03-02 00:40:00,503315043,115
2024-03-02 00:40:00,503315044,201
2024-03-02 00:40:00,503315051,120
2024-03-02 00:40:00,503315052,168
2024-03-02 00:40:00,503315053,90
2024-03-02 00:40:00,503315054,669
2024-03-02 00:40:00,503315061,1033
2024-03-02 00:40:00,503315062,263
2024-03-02 00:40:00,503315063,599
2024-03-02 00:40:00,503315064,488
2024-03-02 00:40:00,503315071,681
2024-03-02 00:40:00,503315072,709
2024-03-02 00:40:00,503315073,522
2024-03-02 00:40:00,503315074,509
2024-03-02 00:40:00,503315081,997
2024-03-02 00:40:00,503315082,151
2024-03-02 00:40:00,503315083,877
2024-03-02 00:40:00,503315084,391
2024-03-02 00:40:00,503315091,314
2024-03-02 00:40:00,503315092,432
2024-03-02 00:40:00,503315093,261
2024-03-02 00:40:00,503315094,210
2024-03-02 00:40:00,503315101,117
2024-03-02 00:40:00,503315102,267
2024-03-02 00:40:00,503315103,207
2024-03-02 00:40:00,503315104,665
2024-03-02 00:40:00,503315111,956
2024-03-02 00:40:00,503315112,174
2024-03-02 00:40:00,503315113,256
2024-03-02 00:40:00,503315114,653
2024-03-02 00:40:00,503315121,198
2024-03-02 00:40:00,503315122,142
2024-03-02 00:40:00,503315123,414
2024-03-02 00:40:00,503315124,244
2024-03-02 00:40:00,503315131,794
2024-03-02 00:40:00,503315132,112
2024-03-02 00:40:00,503315133,563
2024-03-02 00:40:00,503315134,1053
2024-03-02 00:40:00,503315141,229
2024-03-02 00:40:00,503315142,1464
2024-03-02 00:40:00,503315143,817
2024-03-02 00:40:00,503315144,165
2024-03-02 00:40:00,503315151,225
2024-03-02 00:40:00,503315152,278
2024-03-02 00:40:00,503315153,141
2024-03-02 00:40:00,503315154,68
2024-03-02 00:40:00,503315161,126
2024-03-02 00:40:00,503315162,258
2024-03-02 00:40:00,503315163,319
2024-03-02 00:40:00,503315164,259
2024-03-02 00:40:00,503315171,152
2024-03-02 00:40:00,503315172,192
2024-03-02 00:40:00,503315173,172
2024-03-02 00:40:00,503315174,135
2024-03-02 00:40:00,503315181,373
2024-03-02 00:40:00,503315182,185
2024-03-02 00:40:00,503315183,418
2024-03-02 00:40:00,503315184,1473
2024-03-02 00:40:00,503315191,564
2024-03-02 00:40:00,503315192,907
2024-03-02 00:40:00,503315193,677
2024-03-02 00:40:00,503315194,702
2024-03-02 00:40:00,503315201,426
2024-03-02 00:40:00,503315202,414
2024-03-02 00:40:00,503315203,446
2024-03-02 00:40:00,503315204,441
2024-03-02 00:40:00,503315211,379
2024-03-02 00:40:00,503315212,206
2024-03-02 00:40:00,503315213,99
2024-03-02 00:40:00,503315214,337
2024-03-02 00:40:00,503315221,335
2024-03-02 00:40:00,503315222,319
2024-03-02 00:40:00,503315223,165
2024-03-02 00:40:00,503315224,114
2024-03-02 00:40:00,503315231,358
2024-03-02 00:40:00,503315232,366
2024-03-02 00:40:00,503315233,404
2024-03-02 00:40:00,503315234,822
2024-03-02 00:40:00,503315241,1758
2024-03-02 00:40:00,503315242,359
2024-03-02 00:40:00,503315243,231
2024-03-02 00:40:00,503315244,1042
2024-03-02 00:40:00,503315251,365
2024-03-02 00:40:00,503315252,916
2024-03-02 00:40:00,503315253,252
2024-03-02 00:40:00,503315254,379
2024-03-02 00:40:00,503315261,815
2024-03-02 00:40:00,503315262,398
2024-03-02 00:40:00,503315263,934
2024-03-02 00:40:00,503315264,1509
2024-03-02 00:40:00,503315271,274
2024-03-02 00:40:00,503315272,1262
2024-03-02 00:40:00,503315273,490
2024-03-02 00:40:00,503315274,112
2024-03-02 00:40:00,503315281,353
2024-03-02 00:40:00,503315282,251
2024-03-02 00:40:00,503315283,246
2024-03-02 00:40:00,503315284,321
2024-03-02 00:40:00,503315291,118
2024-03-02 00:40:00,503315292,288
2024-03-02 00:40:00,503315293,113
2024-03-02 00:40:00,503315294,1050
2024-03-02 00:40:00,503315301,889
2024-03-02 00:40:00,503315302,109
2024-03-02 00:40:00,503315303,795
2024-03-02 00:40:00,503315304,284
2024-03-02 00:40:00,503315311,428
2024-03-02 00:40:00,503315312,459
2024-03-02 00:40:00,503315313,445
2024-03-02 00:40:00,503315314,257
2024-03-02 00:40:00,503315321,306
2024-03-02 00:40:00,503315322,121
2024-03-02 00:40:00,503315323,108
2024-03-02 00:40:00,503315324,290
2024-03-02 00:40:00,503315331,129
2024-03-02 00:40:00,503315332,96
2024-03-02 00:40:00,503315333,152
2024-03-02 00:40:00,503315334,196
2024-03-02 00:40:00,503315341,346
2024-03-02 00:40:00,503315342,439
2024-03-02 00:40:00,503315343,384
2024-03-02 00:40:00,503315344,261
2024-03-02 00:40:00,503315351,759
2024-03-02 00:40:00,503315352,284
2024-03-02 00:40:00,503315353,170
2024-03-02 00:40:00,503315354,1420
2024-03-02 00:40:00,503315361,1174
2024-03-02 00:40:00,503315362,1090
2024-03-02 00:40:00,503315363,1284
2024-03-02 00:40:00,503315364,1593
2024-03-02 00:40:00,503315371,1409
2024-03-02 00:40:00,503315372,1715
2024-03-02 00:40:00,503315373,447
2024-03-02 00:40:00,503315374,125
2024-03-02 00:40:00,503315381,77
2024-03-02 00:40:00,503315382,205
2024-03-02 00:40:00,503315383,86
2024-03-02 00:40:00,503315384,254
2024-03-02 00:40:00,503315391,237
2024-03-02 00:40:00,503315392,523
2024-03-02 00:40:00,503315393,1033
2024-03-02 00:40:00,503315394,120
2024-03-02 00:40:00,503315401,104
2024-03-02 00:40:00,503315402,123
2024-03-02 00:40:00,503315403,118
2024-03-02 00:40:00,503315404,362
2024-03-02 00:40:00,503315411,577
2024-03-02 00:40:00,503315412,1095
2024-03-02 00:40:00,503315413,640
2024-03-02 00:40:00,503315414,110
2024-03-02 00:40:00,503315421,378
2024-03-02 00:40:00,503315422,128
2024-03-02 00:40:00,503315423,411
2024-03-02 00:40:00,503315424,200
2024-03-02 00:40:00,503315431,375
2024-03-02 00:40:00,503315432,108
2024-03-02 00:40:00,503315433,116
2024-03-02 00:40:00,503315434,1640
2024-03-02 00:40:00,503315441,215
2024-03-02 00:40:00,503315442,522
2024-03-02 00:40:00,503315443,104
2024-03-02 00:40:00,503315444,254
2024-03-02 00:40:00,503315451,136
2024-03-02 00:40:00,503315452,586
2024-03-02 00:40:00,503315453,151
2024-03-02 00:40:00,503315454,871
2024-03-02 00:40:00,503315461,934
2024-03-02 00:40:00,503315462,1154
2024-03-02 00:40:00,503315463,1205
2024-03-02 00:40:00,503315464,892
2024-03-02 00:40:00,503315471,110
2024-03-02 00:40:00,503315472,609
2024-03-02 00:40:00,503315473,292
2024-03-02 00:40:00,503315474,180
2024-03-02 00:40:00,503315481,150
2024-03-02 00:40:00,503315482,227
2024-03-02 00:40:00,503315483,59
2024-03-02 00:40:00,503315484,167
2024-03-02 00:40:00,503315491,818
2024-03-02 00:40:00,503315493,280
2024-03-02 00:40:00,503315494,87
2024-03-02 00:40:00,503315501,108
2024-03-02 00:40:00,503315502,88
2024-03-02 00:40:00,503315504,175
2024-03-02 00:40:00,503315511,434
2024-03-02 00:40:00,503315512,153
2024-03-02 00:40:00,503315513,164
2024-03-02 00:40:00,503315514,228
2024-03-02 00:40:00,503315521,123
2024-03-02 00:40:00,503315522,140
2024-03-02 00:40:00,503315523,128
2024-03-02 00:40:00,503315524,126
2024-03-02 00:40:00,503315531,176
2024-03-02 00:40:00,503315532,183
2024-03-02 00:40:00,503315533,92
2024-03-02 00:40:00,503315534,289
2024-03-02 00:40:00,503315541,150
2024-03-02 00:40:00,503315542,95
2024-03-02 00:40:00,503315543,907
2024-03-02 00:40:00,503315544,1404
2024-03-02 00:40:00,503315551,814
2024-03-02 00:40:00,503315552,1740
2024-03-02 00:40:00,503315553,957
2024-03-02 00:40:00,503315554,476
2024-03-02 00:40:00,503315561,1003
2024-03-02 00:40:00,503315562,657
2024-03-02 00:40:00,503315563,185
2024-03-02 00:40:00,503315564,330
2024-03-02 00:40:00,503315571,199
2024-03-02 00:40:00,503315572,442
2024-03-02 00:40:00,503315573,219
2024-03-02 00:40:00,503315574,241
2024-03-02 00:40:00,503315581,112
2024-03-02 00:40:00,503315582,94
2024-03-02 00:40:00,503315583,121
2024-03-02 00:40:00,503315591,244
2024-03-02 00:40:00,503315592,88
2024-03-02 00:40:00,503315593,107
2024-03-02 00:40:00,503315594,106
2024-03-02 00:40:00,503315601,174
2024-03-02 00:40:00,503315602,276
2024-03-02 00:40:00,503315603,260
2024-03-02 00:40:00,503315604,98
2024-03-02 00:40:00,503315611,71
2024-03-02 00:40:00,503315612,154
2024-03-02 00:40:00,503315613,142
2024-03-02 00:40:00,503315614,106
2024-03-02 00:40:00,503315621,466
2024-03-02 00:40:00,503315622,243
2024-03-02 00:40:00,503315623,115
2024-03-02 00:40:00,503315624,118
2024-03-02 00:40:00,503315631,585
2024-03-02 00:40:00,503315632,103
2024-03-02 00:40:00,503315633,271
2024-03-02 00:40:00,503315641,1370
2024-03-02 00:40:00,503315642,106
2024-03-02 00:40:00,503315643,494
2024-03-02 00:40:00,503315644,1796
2024-03-02 00:40:00,503315651,1152
2024-03-02 00:40:00,503315652,600
2024-03-02 00:40:00,503315653,837
2024-03-02 00:40:00,503315654,1193
2024-03-02 00:40:00,503315661,175
2024-03-02 00:40:00,503315662,220
2024-03-02 00:40:00,503315663,254
2024-03-02 00:40:00,503315664,410
2024-03-02 00:40:00,503315671,122
2024-03-02 00:40:00,503315672,97
2024-03-02 00:40:00,503315673,82
2024-03-02 00:40:00,503315681,97
2024-03-02 00:40:00,503315682,98
2024-03-02 00:40:00,503315683,125
2024-03-02 00:40:00,503315684,195
2024-03-02 00:40:00,503315691,260
2024-03-02 00:40:00,503315692,109
2024-03-02 00:40:00,503315693,744
